0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.889127629414473,3305774,10015,366519,4,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5623, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 16, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.9983025461807289,0.8991062304924656,3305774,10015,333532,17,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.996136110266545,0.5890297706761838,3619031,78936,1487314,305,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5704477106322763,6931084,7395,2977263,6,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9978172747115684,0.6336930093740689,3627987,67347,1328957,147,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.987843366452367,0.3879529738713885,8897947,59885,5445962,728,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9863274097068415,0.6636554342139886,11446476,57341,3849960,784,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.99141065830721,0.5843118692840643,16966929,15950,7052951,137,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9452772336257559,0.692494881871818,16146528,23482,4965140,1285,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.8881166661393676,1643596,15291,183891,7,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.0829971315072815,6777427,10043,6214920,7,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.11246112959731502,8371408,63794,7429950,26,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9996160614301711,0.6711593001540681,3029181,31255,996118,12,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9932010088825529,0.7333196172468219,3227354,18238,860672,124,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.581344766793958,3999489,16661,1674407,9,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.8078752140003804,47313,8659,9090,4,{'canny_lower': 20, 'canny_upper': 158, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 15, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.0,0.995704183044576,3305774,10015,14201,10015,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.996136110266545,0.6762716318263093,3619031,78936,1171583,305,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9981068289384719,0.7858656741138904,6931084,7395,1484183,14,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.8814349562712519,0.6865573112582818,3627987,67347,1137166,7985,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9867245553978459,0.6024677377826593,8897947,59885,3537221,795,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9697772972218831,0.7754198759513409,11446476,57341,2570651,1733,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9867084639498432,0.6391858538454425,16966929,15950,6121908,212,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9425091559492377,0.719527938142491,16146528,23482,4528650,1350,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.998365051337388,0.9305839147819781,1643596,15291,114092,25,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9964154137209997,0.11988207324106925,6777427,10043,5964935,36,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.1518171136802794,8371408,63794,7100485,26,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9991041433370661,0.6637946032277371,3029181,31255,1018427,28,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9577256278100669,0.7828704257419545,3227354,18238,700754,771,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9959186123281916,0.5735597722609063,3999489,16661,1705543,68,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.8084458816815674,47313,8659,9063,9,{'canny_lower': 26, 'canny_upper': 165, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 15, 'meters_around_line': 5, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.831793401484796,3305774,10015,556053,4,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9989358467619337,0.3837179068098615,3619031,78936,2230344,84,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9845841784989858,0.6949534877949828,6931084,7395,2114303,114,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9994506065600547,0.4581438687624846,3627987,67347,1965847,37,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9988143942556567,0.3357127211479233,8897947,59885,5910793,71,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9910884009696378,0.7113288841037189,11446476,57341,3304267,511,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9984326018808778,0.5710343339092183,16966929,15950,7278230,25,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9454049910569798,0.5710778812633899,16146528,23482,6925603,1282,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.8429504574116754,1643596,15291,258126,7,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9982077068604999,0.05771128187732599,6777427,10043,6386293,18,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.10956460370824117,8371408,63794,7454198,26,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9985602303631419,0.6087850148274401,3029181,31255,1185061,45,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.6015971597785679,3227354,18238,1285787,0,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5750, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
